rank	gene	longname	codelen	nnei	nncd	nsil	nmis	nstp	nspl	nind	nnon	npat	nsite	pCV	pCL	pFN	p	q
827	OR5A1	olfactory receptor, family 5, subfamily A, member 1	948	68	0	1	5	0	0	0	5	5	5	1.361273e-02	1	8.080000e-01	7.210323e-02	1
828	PRDM10	PR domain containing 10	3597	80	0	2	9	1	1	0	11	6	11	1.364560e-02	1	7.080000e-01	7.224441e-02	1
829	KATNA1	katanin p60 (ATPase-containing) subunit A 1	1514	13	0	0	2	0	0	1	3	3	3	3.248174e-02	1	2.840000e-01	7.236984e-02	1
830	GPRASP1	G protein-coupled receptor associated sorting protein 1	4188	2	0	5	6	1	0	0	7	5	7	4.909854e-01	2.000000e-02	8.560000e-01	7.268203e-02	1
831	ABCC11	ATP-binding cassette, sub-family C (CFTR/MRP), member 11	4265	16	0	2	7	0	0	0	7	6	7	9.359023e-02	1	6.700000e-02	7.272563e-02	1
832	PDE1C	phosphodiesterase 1C, calmodulin-dependent 70kDa	1973	1	0	0	1	0	2	0	3	2	3	2.161708e-02	1	5.550000e-01	7.277843e-02	1
833	ADRA2B	adrenergic, alpha-2B-, receptor	1344	16	0	1	0	0	0	1	1	1	1	7.279642e-02	NaN	NaN	7.279642e-02	1
834	MYOM3	myomesin family, member 3	4458	9	0	0	4	0	0	0	4	4	4	1.378994e-02	1	6.260000e-01	7.286351e-02	1
835	FAM178A	family with sequence similarity 178, member A	3673	2	0	0	2	0	0	0	2	2	2	4.180571e-01	1	1.900000e-02	7.288896e-02	1
836	GIMAP7	GTPase, IMAP family member 7	907	6	0	1	1	0	0	0	1	1	1	7.296584e-02	NaN	NaN	7.296584e-02	1
837	C14orf115	chromosome 14 open reading frame 115	2112	8	0	2	3	0	0	0	3	3	3	1.659540e-01	1	5.700000e-02	7.350611e-02	1
838	ALDH3A1	aldehyde dehydrogenase 3 family, memberA1	1402	94	0	1	2	0	1	1	4	3	4	1.397472e-02	1	8.030000e-01	7.365385e-02	1
839	PHB2	prohibitin 2	932	607	0	0	4	0	0	0	4	4	4	8.062572e-02	1	1.470000e-01	7.388500e-02	1
840	UTP6	UTP6, small subunit (SSU) processome component, homolog (yeast)	1868	84	0	0	3	0	0	0	3	3	3	1.411289e-02	1	8.370000e-01	7.424323e-02	1
841	ELN	elastin (supravalvular aortic stenosis, Williams-Beuren syndrome)	2320	88	0	1	3	0	0	0	3	2	3	4.724217e-01	1	2.600000e-02	7.449770e-02	1
842	LRRC52	leucine rich repeat containing 52	948	134	0	0	1	1	0	0	2	2	2	7.584993e-02	1	4.000000e-02	7.454574e-02	1
843	SPOP	speckle-type POZ protein	1161	120	0	0	4	0	0	0	4	4	4	1.418768e-02	1	2.800000e-01	7.456167e-02	1
844	PROM1	prominin 1	2702	42	0	0	2	0	0	0	2	2	2	1.126532e-01	1	1.160000e-01	7.458985e-02	1
845	RNF19B	ring finger protein 19B	2255	21	0	0	1	0	1	0	2	2	2	1.422886e-02	1	2.410000e-01	7.473683e-02	1
846	C20orf194	chromosome 20 open reading frame 194	3680	10	0	0	2	1	0	0	3	3	3	1.423427e-02	1	4.190000e-01	7.475984e-02	1
847	MTMR2	myotubularin related protein 2	1988	8	0	0	1	0	0	2	3	2	3	1.424013e-02	1	6.370000e-01	7.478477e-02	1
848	CD300C	CD300c molecule	687	11	0	1	1	0	0	0	1	1	1	7.510489e-02	NaN	NaN	7.510489e-02	1
849	ST3GAL4	ST3 beta-galactoside alpha-2,3-sialyltransferase 4	1030	300	0	0	3	0	0	0	3	3	3	1.342239e-01	1	4.900000e-02	7.530222e-02	1
850	PODXL	podocalyxin-like	1709	67	0	0	2	0	0	1	3	3	3	6.809125e-02	1	1.630000e-01	7.532470e-02	1
851	ARSI	arylsulfatase family, member I	1714	7	0	0	2	1	0	0	3	3	3	3.542824e-02	1	3.840000e-01	7.554539e-02	1
852	GIMAP4	GTPase, IMAP family member 4	998	6	0	1	3	0	0	0	3	3	3	1.442206e-02	1	7.480000e-01	7.555711e-02	1
853	EFNA1	ephrin-A1	634	35	0	1	0	0	1	0	1	1	1	7.556934e-02	NaN	NaN	7.556934e-02	1
854	FERMT1	fermitin family homolog 1 (Drosophila)	2090	5	0	0	2	0	1	1	4	2	4	1.442817e-02	1	9.740000e-01	7.558303e-02	1
855	OR9A2	olfactory receptor, family 9, subfamily A, member 2	933	7	0	1	0	1	0	0	1	1	1	7.565329e-02	NaN	NaN	7.565329e-02	1
856	TEAD3	TEA domain family member 3	1356	6	1	1	1	0	1	0	2	2	2	7.357294e-02	1	1.550000e-01	7.586134e-02	1
857	NAT2	N-acetyltransferase 2 (arylamine N-acetyltransferase)	877	48	0	0	3	0	0	0	3	3	3	1.449672e-02	1	6.740000e-01	7.587340e-02	1
858	NBPF1	neuroblastoma breakpoint family, member 1	3519	23	0	1	2	0	0	2	4	4	4	1.455535e-02	1	6.680000e-01	7.612152e-02	1
859	TUBGCP4	tubulin, gamma complex associated protein 4	2069	64	0	0	1	0	0	1	2	2	2	2.872360e-02	1	3.170000e-01	7.615330e-02	1
860	CFP	complement factor properdin	1448	6	0	1	3	0	0	0	3	2	3	6.976276e-02	1	7.800000e-02	7.622753e-02	1
861	TSC22D1	TSC22 domain family, member 1	3357	6	0	1	0	0	0	2	2	2	2	3.247844e-02	1	4.180000e-01	7.623769e-02	1
862	OPN5	opsin 5	1091	71	0	0	1	1	0	0	2	2	2	2.432157e-01	1	6.000000e-02	7.628047e-02	1
863	PDE12	phosphodiesterase 12	1838	1	0	1	0	0	0	1	1	1	1	7.633616e-02	NaN	NaN	7.633616e-02	1
864	ZNF592	zinc finger protein 592	3836	6	0	0	3	1	0	0	4	3	4	2.352442e-02	1	6.190000e-01	7.644633e-02	1
865	RNF135	ring finger protein 135	1384	5	0	1	1	1	0	0	2	2	2	4.576823e-01	1	2.400000e-02	7.650397e-02	1
866	IFNGR2	interferon gamma receptor 2 (interferon gamma transducer 1)	1038	8	0	1	0	0	0	1	1	1	1	7.657211e-02	NaN	NaN	7.657211e-02	1
867	UGT2A3	UDP glucuronosyltransferase 2 family, polypeptide A3	1606	3	0	0	6	0	0	0	6	5	6	5.419103e-02	1	2.370000e-01	7.667258e-02	1
868	AAMP	angio-associated, migratory cell protein	1347	0	0	0	0	0	0	1	1	1	1	7.686692e-02	NaN	NaN	7.686692e-02	1
869	ZNF649	zinc finger protein 649	1530	14	0	0	2	0	0	0	2	1	2	5.645007e-01	1	1.010000e-02	7.687384e-02	1
870	FCHSD1	FCH and double SH3 domains 1	2151	29	0	0	2	0	0	0	2	2	2	1.577852e-01	1	3.800000e-02	7.728828e-02	1
871	C8orf47	chromosome 8 open reading frame 47	1133	251	0	0	2	0	0	1	3	3	3	1.484058e-02	1	5.420000e-01	7.732520e-02	1
872	MRPS26	mitochondrial ribosomal protein S26	632	1000	0	0	2	0	0	0	2	2	2	5.127689e-01	1	2.200000e-02	7.745030e-02	1
873	TMOD2	tropomodulin 2 (neuronal)	1092	7	0	2	0	0	0	1	1	1	1	7.775958e-02	NaN	NaN	7.775958e-02	1
874	DOK2	docking protein 2, 56kDa	1257	9	0	0	1	0	0	1	2	2	2	2.654241e-02	1	4.570000e-01	7.786922e-02	1
875	IRX5	iroquois homeobox 5	1460	6	0	2	0	0	0	1	1	1	1	7.788558e-02	NaN	NaN	7.788558e-02	1
876	ALG6	asparagine-linked glycosylation 6 homolog (S. cerevisiae, alpha-1,3-glucosyltransferase)	1576	29	0	0	2	1	0	0	3	2	3	3.591026e-02	1	3.530000e-01	7.803963e-02	1
877	SULT1C2	sulfotransferase family, cytosolic, 1C, member 2	1018	32	0	0	2	0	0	1	3	2	3	1.502071e-02	1	1	7.808253e-02	1
878	AKAP4	A kinase (PRKA) anchor protein 4	2585	110	0	2	6	0	0	0	6	6	6	1.503987e-02	1	7.140000e-01	7.816296e-02	1
879	CFH	complement factor H	3796	3	0	1	7	0	0	1	8	7	8	4.561076e-01	2.900000e-02	7.320000e-01	7.821198e-02	1
880	AFF2	AF4/FMR2 family, member 2	4071	22	0	1	8	0	3	0	11	10	11	1.509152e-02	1	7.210000e-01	7.837965e-02	1
881	ACAA2	acetyl-Coenzyme A acyltransferase 2	1230	95	0	1	2	0	1	0	3	3	3	1.510810e-02	1	4.850000e-01	7.844919e-02	1
882	MRPS5	mitochondrial ribosomal protein S5	1337	57	0	0	3	0	0	1	4	2	4	7.485640e-02	1	1.620000e-01	7.850323e-02	1
883	TMEM143	transmembrane protein 143	1410	9	0	2	0	0	0	1	1	1	1	7.860081e-02	NaN	NaN	7.860081e-02	1
884	TTC7A	tetratricopeptide repeat domain 7A	2653	15	0	1	3	0	0	1	4	4	4	1.516537e-02	1	6.560000e-01	7.868918e-02	1
885	IFIT3	interferon-induced protein with tetratricopeptide repeats 3	1484	17	0	0	1	0	0	0	1	1	1	7.882960e-02	NaN	NaN	7.882960e-02	1
886	GPR141	G protein-coupled receptor 141	918	7	0	1	1	0	0	0	1	1	1	7.883817e-02	NaN	NaN	7.883817e-02	1
887	WDR59	WD repeat domain 59	3027	9	0	0	0	0	1	0	1	1	1	7.888480e-02	NaN	NaN	7.888480e-02	1
888	RBM12B	RNA binding motif protein 12B	3010	52	0	1	15	1	0	1	17	7	17	2.673724e-01	1	2.600000e-02	7.900254e-02	1
889	STAU2	staufen, RNA binding protein, homolog 2 (Drosophila)	1907	24	0	0	0	0	1	0	1	1	1	7.903469e-02	NaN	NaN	7.903469e-02	1
890	EPHA3	EPH receptor A3	3040	55	0	1	6	1	0	0	7	7	7	4.055952e-02	1	3.420000e-01	7.904502e-02	1
891	OR2D2	olfactory receptor, family 2, subfamily D, member 2	926	16	0	1	2	1	0	0	3	3	3	2.376148e-02	1	5.470000e-01	7.906379e-02	1
892	ITSN1	intersectin 1 (SH3 domain protein)	5326	70	0	4	4	0	1	2	7	5	7	4.867857e-02	1	2.840000e-01	7.939354e-02	1
893	AFTPH	aftiphilin	2850	13	0	2	2	0	0	2	4	4	4	1.533408e-02	1	4.230000e-01	7.939492e-02	1
894	A2ML1	alpha-2-macroglobulin-like 1	4506	10	0	0	5	0	0	0	5	5	5	3.280362e-02	1	3.980000e-01	7.947016e-02	1
895	FOSL2	FOS-like antigen 2	993	43	0	0	1	0	0	0	1	1	1	7.969002e-02	NaN	NaN	7.969002e-02	1
896	TCEB3	transcription elongation factor B (SIII), polypeptide 3 (110kDa, elongin A)	2439	15	0	0	2	0	0	1	3	3	3	1.041082e-01	1	9.100000e-02	7.970362e-02	1
897	HHLA2	HERV-H LTR-associating 2	1277	8	0	0	2	0	0	1	3	3	3	1.541708e-02	1	7.650000e-01	7.974145e-02	1
898	NEDD9	neural precursor cell expressed, developmentally down-regulated 9	2611	10	0	0	3	0	0	0	3	3	3	6.078036e-02	1	2.440000e-01	7.982959e-02	1
899	CYP3A7	cytochrome P450, family 3, subfamily A, polypeptide 7	1561	7	0	0	1	0	0	1	2	2	2	1.548358e-02	1	9.350000e-01	8.001876e-02	1
900	MAPK1	mitogen-activated protein kinase 1	1115	41	0	0	1	0	1	0	2	2	2	7.529051e-02	1	8.400000e-02	8.012821e-02	1
901	FAHD2B	fumarylacetoacetate hydrolase domain containing 2B	973	18	0	0	0	0	0	1	1	1	1	8.024865e-02	NaN	NaN	8.024865e-02	1
902	KANK2	KN motif and ankyrin repeat domains 2	2624	162	0	1	2	0	1	0	3	3	3	9.776417e-02	1	1.430000e-01	8.027256e-02	1
903	CALB1	calbindin 1, 28kDa	826	3	0	1	0	0	1	0	1	1	1	8.033616e-02	NaN	NaN	8.033616e-02	1
904	CLEC12A	C-type lectin domain family 12, member A	818	309	0	0	4	0	0	0	4	3	4	1.556461e-02	1	5.340000e-01	8.035626e-02	1
905	TCP1	t-complex 1	1715	8	0	0	0	0	0	1	1	1	1	8.058798e-02	NaN	NaN	8.058798e-02	1
906	ABLIM3	actin binding LIM protein family, member 3	2144	64	0	0	5	0	0	0	5	5	5	1.565250e-02	1	9.980000e-01	8.072189e-02	1
907	DCBLD1	discoidin, CUB and LCCL domain containing 1	1826	21	0	0	2	0	0	0	2	2	2	1.572521e-02	1	5.950000e-01	8.102397e-02	1
908	FER1L6	fer-1-like 6 (C. elegans)	5734	5	0	1	7	1	1	0	9	8	9	1.575601e-02	1	4.700000e-01	8.115186e-02	1
909	KIAA0892	KIAA0892	1916	89	0	0	2	0	2	0	4	3	4	1.578185e-02	1	3.250000e-01	8.125909e-02	1
910	TXNDC16	thioredoxin domain containing 16	2554	14	0	0	5	0	1	0	6	3	6	7.595507e-02	1	1.610000e-01	8.132879e-02	1
911	NAE1	NEDD8 activating enzyme E1 subunit 1	1724	84	0	0	2	0	0	1	3	3	3	5.857318e-02	1	2.350000e-01	8.139558e-02	1
912	INTS6	integrator complex subunit 6	2739	1	0	0	1	0	0	1	2	2	2	3.781166e-02	1	8.700000e-02	8.166971e-02	1
913	EGFLAM	EGF-like, fibronectin type III and laminin G domains	3126	18	0	2	4	0	0	0	4	4	4	1.370919e-01	1	8.300000e-02	8.175983e-02	1
914	TOR1AIP2	torsin A interacting protein 2	1821	8	0	0	3	1	0	0	4	3	4	2.179286e-01	1	6.400000e-02	8.178523e-02	1
915	NOS1AP	nitric oxide synthase 1 (neuronal) adaptor protein	1609	6	0	2	3	0	0	0	3	3	3	9.316650e-02	1	1.290000e-01	8.187914e-02	1
916	OR5T1	olfactory receptor, family 5, subfamily T, member 1	981	129	0	1	2	0	0	0	2	2	2	3.542130e-01	1	4.400000e-02	8.191273e-02	1
917	BAI1	brain-specific angiogenesis inhibitor 1	4871	1	0	0	4	0	0	1	5	5	5	3.213946e-02	1	4.300000e-01	8.205228e-02	1
918	WDR33	WD repeat domain 33	4502	1	0	0	3	0	1	1	5	4	5	1.597784e-02	1	8.140000e-01	8.207100e-02	1
919	EFEMP2	EGF-containing fibulin-like extracellular matrix protein 2	1372	98	0	0	3	0	0	0	3	3	3	9.804014e-02	1	7.600000e-02	8.208219e-02	1
920	C12orf65	chromosome 12 open reading frame 65	509	578	0	0	1	0	0	1	2	2	2	1.289627e-01	1	7.700000e-02	8.212702e-02	1
921	CAPN11	calpain 11	2310	45	0	0	4	0	0	0	4	3	4	5.581467e-02	1	2.420000e-01	8.224043e-02	1
922	C4orf14	chromosome 4 open reading frame 14	2125	195	0	1	3	0	0	0	3	3	3	6.291371e-02	1	1.710000e-01	8.234040e-02	1
923	SLC7A8	solute carrier family 7 (cationic amino acid transporter, y+ system), member 8	1648	53	0	0	1	0	0	0	1	1	1	8.235212e-02	NaN	NaN	8.235212e-02	1
924	VWF	von Willebrand factor	8644	1	0	1	6	0	1	0	7	6	7	7.520468e-02	1	1.820000e-01	8.255027e-02	1
925	GPR137B	G protein-coupled receptor 137B	1226	23	0	0	0	1	0	0	1	1	1	8.255620e-02	NaN	NaN	8.255620e-02	1
926	MGC87042		1082	36	1	0	2	0	0	0	2	2	2	4.284559e-02	1	3.060000e-01	8.261691e-02	1
927	ANO2	anoctamin 2	3099	2	0	0	5	1	0	0	6	6	6	5.036164e-02	1	2.120000e-01	8.264079e-02	1
928	CALD1	caldesmon 1	2489	9	0	0	2	1	0	1	4	2	4	1.611947e-02	1	9.230000e-01	8.265626e-02	1
929	BCL9L	B-cell CLL/lymphoma 9-like	4528	1	0	0	2	1	0	0	3	3	3	3.554091e-02	1	4.370000e-01	8.286933e-02	1
930	TPM4	tropomyosin 4	1021	4	0	1	0	0	1	0	1	1	1	8.303546e-02	NaN	NaN	8.303546e-02	1
931	SERPINB10	serpin peptidase inhibitor, clade B (ovalbumin), member 10	1216	311	0	0	1	2	0	1	4	4	4	1.624643e-02	1	5.480000e-01	8.317980e-02	1
932	MSLN	mesothelin	1957	69	0	1	2	0	1	0	3	3	3	1.005706e-01	1	1.090000e-01	8.336926e-02	1
933	FOXP2	forkhead box P2	2379	5	0	3	3	0	0	2	5	5	4	9.094222e-01	1.800000e-02	8.140000e-01	8.368678e-02	1
934	ZFPM1	zinc finger protein, multitype 1	3059	7	0	1	0	0	0	1	1	1	1	8.385573e-02	NaN	NaN	8.385573e-02	1
935	CCDC87	coiled-coil domain containing 87	2552	23	0	1	1	0	0	1	2	2	2	1.535306e-01	1	9.600000e-02	8.392591e-02	1
936	ESRRG	estrogen-related receptor gamma	1401	38	0	0	3	0	0	0	3	2	2	6.320409e-01	2.600000e-02	3.830000e-01	8.394765e-02	1
937	F13B	coagulation factor XIII, B polypeptide	2032	15	0	0	4	0	0	0	4	4	4	1.643677e-02	1	7.150000e-01	8.396285e-02	1
938	ROD1	ROD1 regulator of differentiation 1 (S. pombe)	1724	31	0	0	1	0	1	0	2	2	2	1.644176e-02	1	4.720000e-01	8.398339e-02	1
939	TMEM104	transmembrane protein 104	1527	37	0	0	4	0	0	0	4	4	4	1.646845e-02	1	5.410000e-01	8.409297e-02	1
940	CD209	CD209 molecule	1241	5	0	3	6	0	0	0	6	5	6	2.261303e-01	1	2.900000e-02	8.425333e-02	1
941	KCNQ4	potassium voltage-gated channel, KQT-like subfamily, member 4	2142	19	0	0	4	0	0	0	4	3	4	1.652519e-02	1	6.730000e-01	8.432588e-02	1
942	WDR65	WD repeat domain 65	2140	20	0	0	2	0	0	0	2	2	2	6.409282e-02	1	7.500000e-02	8.437002e-02	1
943	NDUFA7	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 7, 14.5kDa	356	6	0	1	0	0	0	1	1	1	1	8.441259e-02	NaN	NaN	8.441259e-02	1
944	MPPED1	metallophosphoesterase domain containing 1	885	32	0	1	5	0	0	0	5	5	5	1.654876e-02	1	6.540000e-01	8.442256e-02	1
945	FBXW12	F-box and WD repeat domain containing 12	1474	26	0	0	2	0	0	0	2	2	2	1.177308e-01	1	1.260000e-01	8.463284e-02	1
946	ACSL4	acyl-CoA synthetase long-chain family member 4	2188	41	0	1	2	3	0	0	5	5	5	1.661787e-02	1	4.900000e-01	8.470588e-02	1
947	PLA2G3	phospholipase A2, group III	1554	74	0	0	3	0	0	1	4	3	4	4.432710e-02	1	3.160000e-01	8.472552e-02	1
948	ZNF473	zinc finger protein 473	2632	18	0	0	3	0	0	0	3	3	3	1.662881e-02	1	7.770000e-01	8.475068e-02	1
949	CCBE1	collagen and calcium binding EGF domains 1	1263	7	0	2	0	1	0	0	1	1	1	8.492611e-02	NaN	NaN	8.492611e-02	1
950	OR5R1	olfactory receptor, family 5, subfamily R, member 1	973	135	0	1	2	0	0	0	2	2	2	5.224239e-01	1	3.000000e-02	8.511406e-02	1
951	LAMP2	lysosomal-associated membrane protein 2	1552	73	1	0	0	1	0	1	2	2	2	1.677595e-02	1	9.610000e-01	8.535285e-02	1
952	RAP2C	RAP2C, member of RAS oncogene family	560	26	0	1	6	0	0	0	6	5	6	1.680427e-02	1	7.270000e-01	8.546857e-02	1
953	TRIM28	tripartite motif-containing 28	2572	23	0	1	3	0	0	1	4	3	4	1.680461e-02	1	5.490000e-01	8.546997e-02	1
954	UGT1A1	UDP glucuronosyltransferase 1 family, polypeptide A1	1620	35	0	0	2	1	0	0	3	3	3	1.681045e-02	1	3.770000e-01	8.549383e-02	1
955	SLC27A4	solute carrier family 27 (fatty acid transporter), member 4	1980	26	0	0	1	0	0	0	1	1	1	8.552589e-02	NaN	NaN	8.552589e-02	1
956	MAVS	mitochondrial antiviral signaling protein	1647	20	0	1	2	0	1	1	4	3	4	4.218199e-02	1	3.040000e-01	8.557619e-02	1
957	LRRC43	leucine rich repeat containing 43	2019	50	0	2	2	0	0	1	3	3	3	1.686442e-02	1	7.630000e-01	8.571426e-02	1
958	URB2	URB2 ribosome biogenesis 2 homolog (S. cerevisiae)	4611	33	0	3	7	0	0	0	7	6	7	1.687014e-02	1	4.720000e-01	8.573759e-02	1
959	CRLF1	cytokine receptor-like factor 1	1301	4	0	0	0	0	1	0	1	1	1	8.603517e-02	NaN	NaN	8.603517e-02	1
960	UBXN1	UBX domain protein 1	967	19	0	0	0	0	1	0	1	1	1	8.610203e-02	NaN	NaN	8.610203e-02	1
961	CCDC22	coiled-coil domain containing 22	1948	28	0	0	2	0	1	0	3	3	3	1.164351e-01	1	1.040000e-01	8.626526e-02	1
962	KIF2B	kinesin family member 2B	2022	4	0	0	8	0	0	0	8	8	7	2.837834e-01	7.600000e-02	5.810000e-01	8.637723e-02	1
963	SLC25A46	solute carrier family 25, member 46	1287	7	0	0	2	0	0	1	3	2	3	4.789411e-02	1	3.100000e-01	8.647210e-02	1
964	ZCCHC10	zinc finger, CCHC domain containing 10	527	37	0	0	0	0	0	1	1	1	1	8.647849e-02	NaN	NaN	8.647849e-02	1
965	TAF1B	TATA box binding protein (TBP)-associated factor, RNA polymerase I, B, 63kDa	1825	73	0	0	3	0	0	1	4	4	4	1.705943e-02	1	5.140000e-01	8.650928e-02	1
966	TAAR8	trace amine associated receptor 8	1027	9	0	1	1	0	0	0	1	1	1	8.664477e-02	NaN	NaN	8.664477e-02	1
967	C9orf72	chromosome 9 open reading frame 72	1488	22	0	0	0	1	0	1	2	2	2	1.714063e-02	1	6.490000e-01	8.683964e-02	1
968	FAM181B	family with sequence similarity 181, member B	1281	1	0	1	0	0	0	1	1	1	1	8.699811e-02	NaN	NaN	8.699811e-02	1
969	LGALS9C	lectin, galactoside-binding, soluble, 9C	1113	1000	0	0	2	0	1	0	3	3	2	4.646736e-01	4.400000e-02	6.890000e-01	8.705219e-02	1
970	NCAPD2	non-SMC condensin I complex, subunit D2	4330	10	0	1	5	1	0	0	6	3	6	4.104268e-02	1	3.240000e-01	8.706829e-02	1
971	C19orf53	chromosome 19 open reading frame 53	310	1000	0	0	2	0	0	0	2	1	2	7.207040e-01	2.100000e-02	9.000000e-01	8.747435e-02	1
972	ACTB	actin, beta	1148	9	0	1	0	0	0	1	1	1	1	8.781422e-02	NaN	NaN	8.781422e-02	1
973	HDGFL1	hepatoma derived growth factor-like 1	756	1	0	1	0	0	0	1	1	1	1	8.795930e-02	NaN	NaN	8.795930e-02	1
974	HKDC1	hexokinase domain containing 1	2822	37	0	0	6	0	0	0	6	6	6	1.742707e-02	1	5.850000e-01	8.800201e-02	1
975	DSC2	desmocollin 2	2808	18	0	1	2	0	0	0	2	2	2	2.050908e-01	1	8.100000e-02	8.802487e-02	1
976	TSNARE1	t-SNARE domain containing 1	1594	37	0	0	1	1	1	0	3	3	3	1.745352e-02	1	7.550000e-01	8.810909e-02	1
977	GRM2	glutamate receptor, metabotropic 2	2635	0	0	0	3	0	1	0	4	2	4	1.745930e-02	1	4.700000e-01	8.813252e-02	1
978	OR14A16	olfactory receptor, family 14, subfamily A, member 16	930	13	0	0	3	0	0	1	4	4	4	2.426763e-01	1	3.900000e-02	8.818671e-02	1
979	SCGB3A2	secretoglobin, family 3A, member 2	292	18	0	0	0	0	1	0	1	1	1	8.843304e-02	NaN	NaN	8.843304e-02	1
980	MAN2B2	mannosidase, alpha, class 2B, member 2	3104	8	0	6	4	0	1	0	5	4	5	2.686037e-02	1	6.450000e-01	8.845825e-02	1
981	KMO	kynurenine 3-monooxygenase (kynurenine 3-hydroxylase)	1519	76	0	1	3	0	0	0	3	2	3	1.721654e-01	1	3.300000e-02	8.854336e-02	1
982	CACNA1F	calcium channel, voltage-dependent, L type, alpha 1F subunit	6126	57	0	1	3	1	1	1	6	6	6	1.757478e-02	1	9.080000e-01	8.859957e-02	1
983	SERPINH1	serpin peptidase inhibitor, clade H (heat shock protein 47), member 1, (collagen binding protein 1)	1273	16	0	0	1	1	0	0	2	2	2	1.757631e-02	1	7.030000e-01	8.860575e-02	1
984	FLJ46321	family with sequence similarity 75, member D1	4747	1	0	1	9	2	0	0	11	11	10	9.766878e-02	1.570000e-01	7.240000e-01	8.862220e-02	1
985	RNF214	ring finger protein 214	2168	35	0	0	1	1	0	0	2	2	2	1.760997e-02	1	4.390000e-01	8.874176e-02	1
986	ARHGEF2	rho/rac guanine nucleotide exchange factor (GEF) 2	3045	11	0	0	5	0	0	0	5	4	5	1.764941e-02	1	7.910000e-01	8.890100e-02	1
987	TNNT3	troponin T type 3 (skeletal, fast)	923	1000	0	0	4	0	0	0	4	4	3	1.449898e-01	9.900000e-02	8.650000e-01	8.905981e-02	1
988	ALDH3B2	aldehyde dehydrogenase 3 family, member B2	1190	3	0	2	2	0	0	0	2	2	2	8.852608e-01	1	1.080000e-02	8.912622e-02	1
989	MICAL1	microtubule associated monoxygenase, calponin and LIM domain containing 1	3300	148	0	2	3	0	1	0	4	4	4	1.776426e-02	1	9.560000e-01	8.936429e-02	1
990	UBR4	ubiquitin protein ligase E3 component n-recognin 4	15974	3	0	3	6	1	3	0	10	5	10	7.097076e-02	1	2.100000e-01	8.956334e-02	1
991	ITGA2	integrin, alpha 2 (CD49B, alpha 2 subunit of VLA-2 receptor)	3662	26	0	2	3	0	0	1	4	2	4	7.424372e-02	1	2.160000e-01	8.958280e-02	1
992	NUMBL	numb homolog (Drosophila)-like	1866	18	0	0	1	0	0	1	2	2	2	1.785021e-02	1	5.610000e-01	8.971050e-02	1
993	SCG2	secretogranin II (chromogranin C)	1858	10	0	0	1	0	0	0	1	1	1	8.981607e-02	NaN	NaN	8.981607e-02	1
994	TTLL8	tubulin tyrosine ligase-like family, member 8	2556	1	0	2	0	0	0	1	1	1	1	9.005331e-02	NaN	NaN	9.005331e-02	1
995	DLK2	delta-like 2 homolog (Drosophila)	1172	31	0	0	2	0	0	0	2	2	2	4.920993e-02	1	1.060000e-01	9.015870e-02	1
996	ZZZ3	zinc finger, ZZ-type containing 3	2756	46	0	1	5	0	0	0	5	3	5	1.761787e-01	1	7.000000e-02	9.019329e-02	1
997	OAS2	2'-5'-oligoadenylate synthetase 2, 69/71kDa	2282	46	0	0	0	0	1	0	1	1	1	9.025774e-02	NaN	NaN	9.025774e-02	1
998	UGT3A1	UDP glycosyltransferase 3 family, polypeptide A1	1676	5	0	0	3	0	1	0	4	2	4	3.593773e-02	1	3.820000e-01	9.062079e-02	1
999	SYT17	synaptotagmin XVII	1453	10	0	1	2	0	0	0	2	2	2	2.330788e-01	1	4.900000e-02	9.103572e-02	1
1000	OR4A16	olfactory receptor, family 4, subfamily A, member 16	985	29	0	2	5	0	0	2	7	6	7	1.820095e-02	1	9.680000e-01	9.111909e-02	1
1001	HSPA8	heat shock 70kDa protein 8	1973	38	0	0	3	0	0	0	3	3	3	1.820443e-02	1	8.700000e-01	9.113301e-02	1
1002	CCDC45	coiled-coil domain containing 45	2544	58	0	0	2	0	0	0	2	2	2	2.248557e-01	1	6.200000e-02	9.116860e-02	1
1003	KRT6A	keratin 6A	1727	8	0	0	2	0	0	0	2	2	2	1.214559e-01	1	1.320000e-01	9.118892e-02	1
1004	GATA6	GATA binding protein 6	1812	44	0	1	4	0	0	0	4	4	4	1.822580e-02	1	9.720000e-01	9.121862e-02	1
1005	ACTRT1	actin-related protein T1	1131	2	0	2	2	0	0	1	3	3	3	1.024852e-01	1	1.670000e-01	9.128499e-02	1
1006	PRR12	proline rich 12	6163	9	0	2	5	1	0	2	8	7	8	1.830126e-02	1	6.330000e-01	9.152067e-02	1
1007	WDFY3	WD repeat and FYVE domain containing 3	10882	4	0	0	7	0	0	3	10	8	10	5.193448e-02	1	2.960000e-01	9.164712e-02	1
1008	ABCB7	ATP-binding cassette, sub-family B (MDR/TAP), member 7	2326	4	0	0	3	1	1	0	5	4	5	1.834603e-02	1	7.260000e-01	9.169972e-02	1
1009	KLHDC3	kelch domain containing 3	1189	37	0	0	3	0	0	0	3	3	3	5.251367e-02	1	3.330000e-01	9.183467e-02	1
1010	ZDHHC13	zinc finger, DHHC-type containing 13	1933	42	0	0	1	2	0	0	3	2	3	4.443328e-02	1	3.440000e-01	9.189698e-02	1
